participant_id,signup_date,acquisition_channel,country,age,gender,device_type,last_activity_date,account_status
P102059,2025-02-18 11:49:58,Social Media,Mexico,34,Female,Desktop,2025-06-28 19:17:55.234874,active
P100363,2025-02-18 14:21:57,Paid Ads,United Kingdom,18,Female,Tablet,,never_activated
P101863,2025-02-18 19:30:19,Referral,United States,41,Female,Desktop,,never_activated
P101579,2025-02-18 21:14:01,Referral,United Kingdom,45,Male,Mobile,,never_activated
P100320,2025-02-19 01:25:26,Referral,United States,31,Male,Desktop,,never_activated
P101312,2025-02-19 04:33:48,Organic Search,Mexico,18,Female,Mobile,,never_activated
P101699,2025-02-19 10:52:13,Organic Search,Mexico,36,Female,Mobile,2025-03-29 20:23:13.548796,churned
P101759,2025-02-19 12:15:16,Referral,Poland,32,Female,Desktop,2025-06-21 20:31:07.560431,active
P100210,2025-02-19 18:39:33,Referral,United Kingdom,34,Prefer not to say,Desktop,,never_activated
P100425,2025-02-19 21:15:02,Organic Search,Portugal,39,Male,Mobile,,never_activated
P100552,2025-02-20 02:16:50,Organic Search,Greece,18,Male,Desktop,2025-06-28 00:11:18.229325,active
P101547,2025-02-20 04:37:06,Organic Search,Netherlands,41,Female,Mobile,2025-03-19 03:54:43.361974,churned
P102592,2025-02-20 07:28:25,Organic Search,United Kingdom,31,Female,Mobile,,never_activated
P100914,2025-02-20 15:48:09,Referral,South Africa,42,Male,Mobile,,never_activated
P101125,2025-02-20 15:58:50,Referral,Portugal,34,Female,Mobile,2025-06-25 08:13:00.918610,active
P101656,2025-02-21 00:06:30,Paid Ads,Portugal,35,Male,Mobile,2025-03-29 21:53:36.799753,churned
P100941,2025-02-21 01:34:58,Paid Ads,United States,21,Female,Mobile,,never_activated
P101894,2025-02-21 04:05:45,Referral,United Kingdom,32,Male,Desktop,2025-06-22 01:21:01.016721,active
P102440,2025-02-21 05:16:24,Organic Search,United States,23,Male,Desktop,,never_activated
P102992,2025-02-21 06:39:16,Referral,Greece,20,Male,Mobile,,never_activated
P101330,2025-02-21 07:04:51,Paid Ads,United States,37,Male,Desktop,,never_activated
P100187,2025-02-21 10:41:46,Organic Search,United States,36,Female,Mobile,,never_activated
P101900,2025-02-21 12:35:49,Paid Ads,United States,18,Male,Mobile,,never_activated
P100326,2025-02-21 18:04:08,Organic Search,Netherlands,45,Female,Mobile,2025-03-18 21:54:34.128123,churned
P100477,2025-02-21 20:24:53,Paid Ads,United States,38,Female,Mobile,2025-03-29 18:50:20.583285,churned
P100533,2025-02-21 22:10:18,Organic Search,United States,24,Female,Desktop,2025-06-20 11:12:49.427056,active
P100255,2025-02-22 04:32:02,Organic Search,United Kingdom,26,Male,Mobile,,never_activated
P102452,2025-02-22 05:34:16,Organic Search,Ireland,20,Male,Mobile,2025-03-23 11:45:19.129728,churned
P101618,2025-02-22 11:14:35,Organic Search,United Kingdom,18,Male,Desktop,2025-06-17 09:20:31.355485,active
P100451,2025-02-22 12:01:47,Social Media,Portugal,35,Female,Desktop,2025-05-18 22:11:20.842622,at_risk
P100685,2025-02-22 23:02:36,Social Media,United States,36,Female,Desktop,,never_activated
P100093,2025-02-23 00:49:54,Partner Program,United States,22,Male,Desktop,,never_activated
P102193,2025-02-23 02:49:03,Partner Program,Greece,36,Male,Desktop,,never_activated
P100553,2025-02-23 03:02:02,Paid Ads,Italy,32,Male,Tablet,,never_activated
P102367,2025-02-23 03:19:22,Social Media,United Kingdom,51,Female,Desktop,2025-04-23 23:40:43.012759,at_risk
P101282,2025-02-23 06:58:15,Partner Program,Germany,31,Male,Mobile,,never_activated
P101932,2025-02-23 09:37:30,Paid Ads,Germany,23,Male,Desktop,,never_activated
P102041,2025-02-23 12:34:06,Organic Search,South Africa,34,Female,Desktop,,never_activated
P100865,2025-02-23 17:40:27,Paid Ads,Poland,48,Male,Desktop,,never_activated
P102021,2025-02-23 19:57:13,Partner Program,Portugal,28,Male,Desktop,,never_activated
P102132,2025-02-23 20:09:33,Organic Search,United States,40,Female,Mobile,2025-05-16 11:39:58.280940,at_risk
P101622,2025-02-24 04:48:24,Referral,United Kingdom,29,Male,Desktop,,never_activated
P101931,2025-02-24 05:56:38,Partner Program,Portugal,28,Female,Mobile,,never_activated
P102848,2025-02-24 15:35:16,Social Media,United Kingdom,18,Male,Mobile,,never_activated
P102967,2025-02-24 22:34:57,Organic Search,United States,24,Female,Desktop,,never_activated
P101542,2025-02-25 01:33:14,Referral,Spain,29,Male,Tablet,2025-04-01 20:00:16.430936,at_risk
P100968,2025-02-25 01:48:31,Organic Search,Italy,44,Male,Desktop,2025-06-26 17:15:34.645273,active
P100858,2025-02-25 05:24:16,Organic Search,United Kingdom,27,Female,Mobile,2025-06-13 23:16:01.616564,active
P100797,2025-02-25 05:30:00,Paid Ads,United Kingdom,25,Female,Desktop,,never_activated
P101143,2025-02-25 10:05:43,Organic Search,United States,31,Male,Tablet,,never_activated
P102031,2025-02-25 10:49:50,Organic Search,United States,35,Female,Mobile,2025-04-29 04:39:25.520058,at_risk
P102814,2025-02-25 12:09:50,Paid Ads,United States,28,Male,Mobile,,never_activated
P101879,2025-02-25 12:11:34,Paid Ads,United States,37,Male,Desktop,2025-06-14 11:22:38.996594,active
P101470,2025-02-25 19:45:17,Paid Ads,Ireland,42,Female,Mobile,2025-04-30 13:27:26.681533,at_risk
P100765,2025-02-26 00:31:21,Paid Ads,United Kingdom,18,Female,Desktop,,never_activated
P102463,2025-02-26 12:32:36,Paid Ads,South Africa,30,Female,Desktop,2025-04-28 23:12:23.320056,at_risk
P100221,2025-02-26 13:10:06,Paid Ads,United States,28,Female,Desktop,2025-04-23 02:06:42.754049,at_risk
P100258,2025-02-26 14:25:25,Partner Program,Italy,31,Male,Mobile,,never_activated
P101017,2025-02-26 16:50:52,Social Media,United States,18,Male,Mobile,,never_activated
P102792,2025-02-26 18:56:39,Partner Program,Spain,37,Female,Mobile,,never_activated
P101292,2025-02-26 19:18:38,Referral,United Kingdom,18,Female,Mobile,2025-06-20 00:41:52.455912,active
P100686,2025-02-27 04:32:31,Social Media,South Africa,18,Female,Desktop,,never_activated
P100659,2025-02-27 09:31:54,Social Media,Canada,18,Male,Mobile,2025-06-23 22:56:17.581354,active
P101964,2025-02-27 14:17:28,Paid Ads,Ireland,23,Female,Desktop,,never_activated
P102255,2025-02-27 21:05:00,Social Media,United Kingdom,41,Male,Desktop,2025-06-02 12:51:21.126576,active
P101453,2025-02-27 21:17:03,Organic Search,United States,37,Female,Tablet,,never_activated
P102301,2025-02-27 23:38:39,Partner Program,Germany,18,Male,Desktop,2025-03-28 06:21:10.776448,churned
P102502,2025-02-28 00:25:52,Partner Program,Poland,20,Female,Desktop,2025-06-23 22:08:59.346407,active
P100724,2025-02-28 02:52:25,Social Media,United Kingdom,37,Female,Mobile,,never_activated
P100413,2025-02-28 03:12:57,Organic Search,Portugal,30,Male,Desktop,2025-06-03 05:44:47.376403,active
P100359,2025-02-28 14:22:39,Referral,Canada,33,Male,Desktop,2025-05-02 02:34:55.070881,at_risk
P100939,2025-03-01 00:55:58,Organic Search,Poland,36,Prefer not to say,Desktop,,never_activated
P100802,2025-03-01 05:32:22,Organic Search,United States,24,Male,Desktop,,never_activated
P101351,2025-03-01 05:44:26,Referral,Italy,41,Female,Desktop,,never_activated
P101595,2025-03-01 05:45:46,Referral,United States,44,Male,Desktop,2025-03-25 06:09:05.501767,churned
P100232,2025-03-01 09:07:08,Social Media,Poland,29,Female,Desktop,,never_activated
P100284,2025-03-01 13:17:41,Partner Program,United States,42,Male,Tablet,2025-04-30 17:47:05.564707,at_risk
P102364,2025-03-01 13:48:57,Referral,Poland,26,Male,Mobile,,never_activated
P102096,2025-03-01 14:16:55,Social Media,Ireland,18,Male,Mobile,2025-04-09 13:53:55.628732,at_risk
P102746,2025-03-01 18:55:59,Partner Program,Canada,31,Male,Desktop,2025-04-03 22:16:57.919555,at_risk
P102844,2025-03-01 21:40:12,Social Media,Italy,30,Female,Mobile,,never_activated
P102496,2025-03-01 22:03:21,Social Media,South Africa,28,Male,Desktop,2025-06-28 05:31:11.895022,active
P100697,2025-03-02 04:22:15,Social Media,United Kingdom,25,Male,Desktop,2025-05-01 00:54:01.001839,at_risk
P102863,2025-03-02 07:31:45,Referral,United Kingdom,34,Female,Mobile,2025-05-22 10:39:44.940202,at_risk
P101259,2025-03-02 09:00:43,Organic Search,Italy,34,Male,Mobile,,never_activated
P101115,2025-03-02 10:32:32,Partner Program,Portugal,28,Female,Mobile,,never_activated
P101191,2025-03-02 11:14:29,Referral,Canada,32,Female,Mobile,,never_activated
P102865,2025-03-02 13:25:53,Paid Ads,Italy,43,Female,Mobile,,never_activated
P100838,2025-03-02 13:47:29,Social Media,Portugal,18,Male,Desktop,2025-06-04 04:45:50.749725,active
P102454,2025-03-02 15:28:59,Referral,Poland,31,Male,Desktop,2025-03-25 01:35:40.563368,churned
P101506,2025-03-02 16:53:44,Organic Search,South Africa,43,Male,Desktop,2025-04-02 17:52:24.417678,at_risk
P102385,2025-03-02 21:11:16,Organic Search,United States,20,Female,Desktop,2025-06-23 22:58:12.684853,active
P101930,2025-03-02 23:17:40,Paid Ads,United Kingdom,29,Male,Desktop,2025-06-03 08:57:52.724422,active
P102937,2025-03-03 00:11:46,Referral,Canada,32,Male,Mobile,,never_activated
P100786,2025-03-03 02:17:43,Referral,United States,18,Female,Desktop,,never_activated
P100463,2025-03-03 07:54:13,Referral,United States,35,Female,Mobile,,never_activated
P100484,2025-03-03 13:39:05,Paid Ads,South Africa,20,Male,Desktop,,never_activated
P101832,2025-03-03 14:09:31,Organic Search,Portugal,26,Non-binary,Desktop,2025-04-07 13:27:46.829133,at_risk
P102242,2025-03-03 16:00:08,Paid Ads,United States,54,Male,Tablet,,never_activated
P100903,2025-03-03 22:14:15,Paid Ads,Greece,18,Male,Mobile,,never_activated
P100496,2025-03-03 22:39:30,Organic Search,Spain,33,Male,Mobile,2025-04-10 06:02:32.941144,at_risk
P101926,2025-03-04 00:08:10,Partner Program,Italy,29,Female,Desktop,,never_activated
P100357,2025-03-04 06:26:25,Social Media,Poland,28,Female,Mobile,2025-05-28 21:03:36.988540,at_risk
P102584,2025-03-04 07:08:59,Social Media,United Kingdom,42,Female,Desktop,,never_activated
P100791,2025-03-04 13:50:50,Referral,United Kingdom,28,Female,Desktop,2025-06-04 22:03:00.371276,active
P100652,2025-03-04 15:26:11,Referral,South Africa,36,Female,Mobile,,never_activated
P101408,2025-03-04 16:35:54,Referral,Germany,24,Female,Mobile,2025-05-01 14:49:40.135546,at_risk
P101965,2025-03-04 23:28:37,Referral,United Kingdom,23,Male,Mobile,2025-04-01 21:22:45.529931,at_risk
P101570,2025-03-04 23:57:06,Social Media,Germany,21,Male,Mobile,,never_activated
P100993,2025-03-05 04:31:00,Referral,Mexico,34,Female,Desktop,,never_activated
P100565,2025-03-05 06:09:24,Social Media,Canada,43,Male,Desktop,,never_activated
P101876,2025-03-05 12:00:40,Referral,Portugal,32,Female,Mobile,,never_activated
P100169,2025-03-05 12:05:16,Referral,Mexico,28,Male,Tablet,2025-06-08 02:05:41.344291,active
P100910,2025-03-05 12:25:57,Organic Search,Greece,27,Female,Desktop,,never_activated
P102878,2025-03-05 12:59:22,Referral,Greece,31,Male,Mobile,,never_activated
P100289,2025-03-05 15:15:35,Social Media,United States,22,Female,Mobile,,never_activated
P100816,2025-03-05 19:18:24,Partner Program,Greece,41,Female,Desktop,2025-04-25 07:57:23.354327,at_risk
P102930,2025-03-05 19:45:16,Referral,Poland,44,Female,Tablet,,never_activated
P102488,2025-03-05 23:14:18,Paid Ads,Spain,25,Female,Desktop,2025-05-22 05:10:06.797823,at_risk
P101359,2025-03-06 00:36:16,Organic Search,United States,31,Female,Desktop,,never_activated
P102266,2025-03-06 01:33:03,Paid Ads,United Kingdom,40,Female,Mobile,,never_activated
P102795,2025-03-06 02:37:45,Paid Ads,Italy,24,Male,Desktop,2025-05-01 05:23:37.776769,at_risk
P101917,2025-03-06 02:51:44,Organic Search,United States,26,Male,Mobile,,never_activated
P102235,2025-03-06 07:51:47,Organic Search,United Kingdom,30,Female,Mobile,2025-05-02 19:44:32.241647,at_risk
P101379,2025-03-06 12:50:50,Organic Search,United Kingdom,22,Female,Mobile,,never_activated
P101114,2025-03-06 13:57:05,Referral,United Kingdom,28,Male,Desktop,2025-05-07 22:36:43.140210,at_risk
P100520,2025-03-06 14:03:46,Organic Search,Italy,22,Male,Mobile,,never_activated
P100646,2025-03-06 15:43:03,Referral,Poland,53,Female,Mobile,,never_activated
P102348,2025-03-06 17:53:04,Referral,Poland,50,Female,Desktop,,never_activated
P101139,2025-03-06 20:55:08,Referral,United States,34,Female,Desktop,,never_activated
P100028,2025-03-06 23:28:46,Referral,United Kingdom,34,Male,Mobile,,never_activated
P101031,2025-03-07 01:06:46,Organic Search,Greece,22,Male,Mobile,,never_activated
P100979,2025-03-07 01:49:49,Social Media,United States,35,Female,Mobile,2025-04-05 04:45:38.528210,at_risk
P102691,2025-03-07 02:30:45,Paid Ads,United Kingdom,22,Female,Mobile,,never_activated
P100711,2025-03-07 06:19:25,Partner Program,United States,25,Female,Mobile,,never_activated
P100849,2025-03-07 08:52:03,Paid Ads,Portugal,34,Male,Desktop,,never_activated
P101582,2025-03-07 16:43:17,Organic Search,United Kingdom,32,Male,Mobile,,never_activated
P100976,2025-03-07 18:22:43,Referral,United States,48,Male,Mobile,,never_activated
P101952,2025-03-08 04:04:38,Social Media,United Kingdom,46,Female,Desktop,,never_activated
P100949,2025-03-08 08:52:34,Paid Ads,Germany,19,Female,Desktop,2025-04-13 06:40:05.855202,at_risk
P101268,2025-03-08 08:53:26,Organic Search,Germany,23,Female,Desktop,2025-03-28 18:06:37.951463,churned
P100054,2025-03-08 08:54:48,Referral,Poland,35,Male,Desktop,2025-05-28 14:54:35.483231,at_risk
P102248,2025-03-08 12:00:58,Social Media,Germany,40,Male,Mobile,,never_activated
P100003,2025-03-08 12:05:26,Social Media,Italy,38,Female,Tablet,2025-06-29 02:38:20.373423,active
P102227,2025-03-08 14:21:42,Referral,Italy,41,Male,Mobile,,never_activated
P101494,2025-03-09 00:14:24,Paid Ads,Portugal,44,Female,Desktop,,never_activated
P100950,2025-03-09 02:13:22,Paid Ads,Portugal,28,Female,Desktop,,never_activated
P102261,2025-03-09 02:52:25,Referral,Portugal,28,Female,Mobile,2025-03-25 20:45:51.335271,churned
P101660,2025-03-09 06:14:50,Paid Ads,United Kingdom,27,Female,Desktop,2025-06-19 23:02:40.345429,active
P100008,2025-03-09 12:51:29,Paid Ads,Germany,28,Male,Mobile,,never_activated
P102430,2025-03-09 15:23:41,Partner Program,Germany,47,Male,Mobile,,never_activated
P101551,2025-03-09 15:58:34,Organic Search,Poland,22,Female,Mobile,,never_activated
P102941,2025-03-09 16:08:17,Social Media,Portugal,48,Female,Desktop,,never_activated
P102387,2025-03-09 16:16:05,Social Media,Greece,20,Male,Mobile,,never_activated
P101831,2025-03-09 16:26:53,Referral,Mexico,20,Female,Desktop,,never_activated
P100961,2025-03-09 22:05:34,Social Media,United States,36,Female,Mobile,,never_activated
P102275,2025-03-09 22:50:14,Organic Search,Canada,49,Male,Mobile,2025-06-21 22:27:58.543003,active
P102332,2025-03-10 01:12:48,Paid Ads,Mexico,28,Prefer not to say,Mobile,2025-05-24 02:14:06.740867,at_risk
P100204,2025-03-10 02:01:36,Social Media,United Kingdom,37,Female,Mobile,,never_activated
P100541,2025-03-10 04:49:35,Social Media,United Kingdom,34,Female,Tablet,2025-06-08 06:29:20.434338,active
P101933,2025-03-10 05:54:52,Organic Search,South Africa,24,Female,Mobile,2025-06-11 06:38:41.669441,active
P100662,2025-03-10 09:46:19,Referral,Italy,43,Female,Desktop,2025-05-10 00:47:39.201478,at_risk
P102405,2025-03-10 11:15:44,Organic Search,United States,38,Male,Mobile,2025-04-22 08:59:57.212828,at_risk
P101688,2025-03-10 14:39:34,Partner Program,United States,29,Female,Mobile,,never_activated
P102577,2025-03-10 19:44:51,Organic Search,Canada,27,Male,Desktop,,never_activated
P102664,2025-03-11 00:37:24,Organic Search,Portugal,25,Female,Desktop,2025-03-27 19:45:45.472028,churned
P101508,2025-03-11 05:37:25,Organic Search,United Kingdom,27,Male,Desktop,2025-04-10 03:12:25.616149,at_risk
P100803,2025-03-11 05:47:42,Paid Ads,United Kingdom,29,Male,Desktop,,never_activated
P102322,2025-03-11 07:47:40,Referral,Spain,44,Male,Desktop,2025-06-17 14:38:38.047409,active
P101578,2025-03-11 07:57:01,Social Media,United States,47,Male,Mobile,2025-04-09 19:09:46.672530,at_risk
P102264,2025-03-11 08:01:39,Social Media,United States,42,Female,Desktop,,never_activated
P100030,2025-03-11 12:50:20,Organic Search,United Kingdom,22,Male,Mobile,2025-06-16 08:23:45.456222,active
P100146,2025-03-11 14:01:29,Referral,United States,46,Male,Desktop,2025-04-09 21:29:58.819966,at_risk
P101092,2025-03-11 16:20:29,Social Media,Spain,40,Non-binary,Desktop,2025-03-28 14:50:22.314022,churned
P102034,2025-03-11 23:49:21,Organic Search,Portugal,18,Prefer not to say,Desktop,,never_activated
P102352,2025-03-12 01:47:44,Referral,Spain,39,Male,Desktop,2025-04-04 20:04:36.683623,at_risk
P100793,2025-03-12 02:30:18,Organic Search,Australia,31,Male,Mobile,,never_activated
P102290,2025-03-12 04:36:16,Social Media,Portugal,38,Female,Mobile,2025-04-17 08:07:52.114655,at_risk
P100695,2025-03-12 05:04:23,Paid Ads,Canada,20,Male,Desktop,,never_activated
P101556,2025-03-12 11:55:32,Organic Search,Italy,51,Male,Desktop,,never_activated
P100327,2025-03-12 14:09:00,Partner Program,United Kingdom,18,Female,Desktop,2025-06-20 05:32:36.360089,active
P101992,2025-03-12 14:56:15,Social Media,Poland,23,Male,Mobile,,never_activated
P100020,2025-03-12 20:08:45,Referral,United States,30,Female,Desktop,,never_activated
P101531,2025-03-12 23:51:26,Paid Ads,South Africa,43,Female,Desktop,,never_activated
P100260,2025-03-13 00:28:20,Paid Ads,Poland,29,Male,Mobile,,never_activated
P101787,2025-03-13 02:31:35,Paid Ads,Portugal,26,Non-binary,Desktop,,never_activated
P101729,2025-03-13 07:15:40,Paid Ads,United Kingdom,34,Male,Desktop,,never_activated
P102543,2025-03-13 15:53:24,Social Media,Ireland,30,Female,Desktop,,never_activated
P100510,2025-03-13 18:51:54,Referral,Italy,29,Male,Tablet,2025-04-14 12:25:02.230794,at_risk
P101086,2025-03-13 18:55:54,Social Media,United Kingdom,23,Prefer not to say,Desktop,2025-05-24 23:11:23.948499,at_risk
P101822,2025-03-13 19:17:33,Paid Ads,United Kingdom,48,Male,Desktop,,never_activated
P102117,2025-03-13 20:03:47,Referral,South Africa,24,Male,Desktop,2025-06-25 16:09:07.861523,active
P101843,2025-03-13 21:44:51,Social Media,Italy,41,Male,Desktop,,never_activated
P101896,2025-03-14 03:52:01,Social Media,Italy,31,Female,Desktop,2025-05-25 02:02:29.420285,at_risk
P100624,2025-03-14 06:32:39,Organic Search,Poland,38,Male,Mobile,2025-06-27 08:23:32.119254,active
P100432,2025-03-14 07:14:29,Organic Search,Poland,18,Male,Mobile,2025-06-17 00:51:57.534167,active
P102307,2025-03-14 13:33:41,Organic Search,United Kingdom,32,Female,Desktop,,never_activated
P101170,2025-03-14 14:03:19,Paid Ads,Mexico,18,Female,Mobile,2025-04-25 20:30:14.944601,at_risk
P101045,2025-03-14 15:11:50,Organic Search,Poland,31,Female,Desktop,2025-05-12 15:07:28.851805,at_risk
P101398,2025-03-14 19:33:29,Social Media,United States,34,Male,Mobile,2025-05-18 02:49:54.730779,at_risk
P100345,2025-03-14 20:05:09,Organic Search,Canada,18,Female,Desktop,,never_activated
P101249,2025-03-14 20:31:54,Organic Search,Poland,41,Female,Desktop,,never_activated
P101451,2025-03-14 22:14:37,Partner Program,Italy,26,Female,Mobile,,never_activated
P101154,2025-03-14 22:43:00,Organic Search,United States,25,Male,Desktop,2025-06-12 04:14:43.829597,active
