payment_id,participant_id,submission_id,amount,payment_date,payment_type
PAY304255,P101653,SUB204864,2.06,2025-02-09 17:41:23.874831,study_reward
PAY304256,P101118,SUB204865,3.32,2025-02-09 18:51:10.684797,study_reward
PAY304257,P101450,SUB204866,0.33,2025-02-09 20:55:00.918041,study_reward
PAY304258,P100746,SUB204867,1.66,2025-02-09 23:03:09.694094,study_reward
PAY304259,P100776,SUB204869,1.88,2025-02-09 23:48:27.405316,study_reward
PAY304260,P101803,SUB204870,1.67,2025-02-09 23:50:56.214442,study_reward
PAY304261,P100848,SUB204871,5.51,2025-02-10 00:09:24.712006,study_reward
PAY304262,P102450,SUB204872,1.77,2025-02-10 00:51:14.980486,study_reward
PAY304263,P100386,SUB204873,0.88,2025-02-10 00:52:24.198265,study_reward
PAY304264,P101405,SUB204874,3.11,2025-02-10 00:52:27.324575,study_reward
PAY304265,P102201,,15.0,2025-02-10 01:40:57.000000,referral_bonus
PAY304266,P101290,SUB204875,0.51,2025-02-10 02:37:46.861222,study_reward
PAY304267,P101287,SUB204876,2.75,2025-02-10 04:20:13.382039,study_reward
PAY304268,P100969,SUB204878,4.04,2025-02-10 07:30:26.102223,study_reward
PAY304269,P102669,SUB204879,5.27,2025-02-10 07:34:46.795358,study_reward
PAY304270,P100746,SUB204880,1.66,2025-02-10 08:03:09.694094,study_reward
PAY304271,P101188,SUB204882,1.23,2025-02-10 09:23:12.402576,study_reward
PAY304272,P102378,SUB204883,0.64,2025-02-10 10:25:13.221065,study_reward
PAY304273,P100852,SUB204884,2.11,2025-02-10 11:50:38.024849,study_reward
PAY304274,P102338,SUB204885,2.08,2025-02-10 12:21:41.297043,study_reward
PAY304275,P101631,SUB204886,3.95,2025-02-10 13:24:18.650926,study_reward
PAY304276,P100975,SUB204887,4.13,2025-02-10 13:35:17.896481,study_reward
PAY304277,P102785,SUB204888,1.23,2025-02-10 15:15:50.029321,study_reward
PAY304278,P102336,SUB204889,1.47,2025-02-10 15:48:21.770026,study_reward
PAY304279,P101352,SUB204891,6.16,2025-02-10 16:08:30.556971,study_reward
PAY304280,P100921,SUB204892,1.32,2025-02-10 16:10:10.499396,study_reward
PAY304281,P102202,SUB204893,1.46,2025-02-10 16:27:38.306088,study_reward
PAY304282,P101118,SUB204894,2.81,2025-02-10 16:51:10.684797,study_reward
PAY304283,P101757,SUB204895,1.46,2025-02-10 17:22:26.948498,study_reward
PAY304284,P100039,SUB204896,4.04,2025-02-10 19:50:12.852561,study_reward
PAY304285,P101295,SUB204897,0.77,2025-02-10 20:47:41.272075,study_reward
PAY304286,P102195,SUB204898,3.05,2025-02-10 20:50:54.099759,study_reward
PAY304287,P102523,SUB204899,1.24,2025-02-10 20:52:22.531184,study_reward
PAY304288,P102669,SUB204900,2.85,2025-02-10 22:34:46.795358,study_reward
PAY304289,P101652,SUB204901,3.32,2025-02-11 00:17:39.250030,study_reward
PAY304290,P102223,SUB204902,3.47,2025-02-11 01:39:58.804614,study_reward
PAY304291,P101872,SUB204903,1.52,2025-02-11 02:00:40.970375,study_reward
PAY304292,P100350,SUB204905,1.78,2025-02-11 04:42:46.683450,study_reward
PAY304293,P101287,SUB204906,2.96,2025-02-11 06:20:13.382039,study_reward
PAY304294,P102292,SUB204907,1.14,2025-02-11 07:38:12.391490,study_reward
PAY304295,P101450,SUB204908,6.16,2025-02-11 07:55:00.918041,study_reward
PAY304296,P102223,SUB204909,2.99,2025-02-11 08:39:58.804614,study_reward
PAY304297,P102009,SUB204910,2.61,2025-02-11 10:43:53.776970,study_reward
PAY304298,P101068,SUB204911,1.13,2025-02-11 10:56:11.559144,study_reward
PAY304299,P102391,SUB204912,3.44,2025-02-11 11:30:21.363214,study_reward
PAY304300,P101394,SUB204913,2.99,2025-02-11 11:39:44.216382,study_reward
PAY304301,P100863,SUB204914,2.08,2025-02-11 11:48:55.737971,study_reward
PAY304302,P100896,SUB204915,0.44,2025-02-11 14:13:17.817717,study_reward
PAY304303,P102729,SUB204916,2.26,2025-02-11 14:40:59.490916,study_reward
PAY304304,P102305,SUB204917,0.86,2025-02-11 15:09:43.497985,study_reward
PAY304305,P101450,SUB204918,5.5,2025-02-11 15:55:00.918041,study_reward
PAY304306,P101485,SUB204919,1.24,2025-02-11 16:52:57.389523,study_reward
PAY304307,P102337,SUB204920,1.59,2025-02-11 17:29:08.295276,study_reward
PAY304308,P100566,SUB204921,3.82,2025-02-11 17:46:40.026009,study_reward
PAY304309,P100443,SUB204922,1.68,2025-02-11 18:00:28.658566,study_reward
PAY304310,P101677,SUB204923,2.46,2025-02-11 18:14:09.822923,study_reward
PAY304311,P102391,SUB204925,1.28,2025-02-11 21:30:21.363214,study_reward
PAY304312,P102572,SUB204926,5.45,2025-02-11 21:51:14.230357,study_reward
PAY304313,P101357,SUB204928,1.28,2025-02-11 22:02:07.756860,study_reward
PAY304314,P101763,SUB204929,6.19,2025-02-11 22:05:42.225837,study_reward
PAY304315,P100539,SUB204930,0.74,2025-02-11 22:58:39.812912,study_reward
PAY304316,P101357,SUB204931,0.44,2025-02-12 00:02:07.756860,study_reward
PAY304317,P101237,SUB204932,2.07,2025-02-12 00:28:47.865013,study_reward
PAY304318,P100915,SUB204933,4.22,2025-02-12 03:03:29.491873,study_reward
PAY304319,P101237,SUB204934,4.18,2025-02-12 04:28:47.865013,study_reward
PAY304320,P100539,SUB204935,3.32,2025-02-12 07:58:39.812912,study_reward
PAY304321,P101587,SUB204937,2.64,2025-02-12 11:03:19.589213,study_reward
PAY304322,P102148,SUB204938,1.48,2025-02-12 11:46:38.679953,study_reward
PAY304323,P101420,SUB204939,2.77,2025-02-12 12:58:14.456381,study_reward
PAY304324,P102293,SUB204940,1.46,2025-02-12 13:04:55.796259,study_reward
PAY304325,P100060,SUB204941,1.77,2025-02-12 13:11:21.821649,study_reward
PAY304326,P102298,SUB204942,2.06,2025-02-12 13:56:05.564878,study_reward
PAY304327,P100216,SUB204945,2.72,2025-02-12 18:55:53.862026,study_reward
PAY304328,P101651,SUB204946,2.08,2025-02-12 19:45:31.708634,study_reward
PAY304329,P100250,SUB204947,2.31,2025-02-12 19:50:49.677380,study_reward
PAY304330,P101341,SUB204948,1.75,2025-02-12 20:44:19.571518,study_reward
PAY304331,P101587,SUB204949,6.06,2025-02-12 21:03:19.589213,study_reward
PAY304332,P100386,SUB204950,2.7,2025-02-12 21:52:24.198265,study_reward
PAY304333,P102312,SUB204951,5.85,2025-02-12 23:00:50.761992,study_reward
PAY304334,P101109,SUB204952,1.28,2025-02-12 23:02:47.975989,study_reward
PAY304335,P100060,SUB204953,1.46,2025-02-12 23:11:21.821649,study_reward
PAY304336,P102293,SUB204954,1.59,2025-02-13 01:04:55.796259,study_reward
PAY304337,P102229,SUB204955,2.63,2025-02-13 01:12:39.250004,study_reward
PAY304338,P100921,SUB204957,1.77,2025-02-13 03:10:10.499396,study_reward
PAY304339,P102202,SUB204958,1.37,2025-02-13 03:27:38.306088,study_reward
PAY304340,P102409,SUB204960,4.16,2025-02-13 04:31:52.750822,study_reward
PAY304341,P100022,SUB204961,1.52,2025-02-13 04:40:24.273709,study_reward
PAY304342,P101651,SUB204962,4.04,2025-02-13 04:45:31.708634,study_reward
PAY304343,P102622,SUB204963,6.81,2025-02-13 04:54:06.818942,study_reward
PAY304344,P101857,SUB204965,2.82,2025-02-13 06:51:29.386968,study_reward
PAY304345,P102123,SUB204966,4.22,2025-02-13 07:24:29.632982,study_reward
PAY304346,P102723,SUB204967,1.21,2025-02-13 07:34:30.306036,study_reward
PAY304347,P102669,SUB204968,3.32,2025-02-13 07:34:46.795358,study_reward
PAY304348,P102298,SUB204969,2.55,2025-02-13 07:56:05.564878,study_reward
PAY304349,P100985,SUB204970,1.08,2025-02-13 07:58:53.608776,study_reward
PAY304350,P101341,SUB204971,3.46,2025-02-13 08:44:19.571518,study_reward
PAY304351,P101914,SUB204972,1.76,2025-02-13 09:45:57.985485,study_reward
PAY304352,P102183,SUB204974,1.89,2025-02-13 12:28:41.003522,study_reward
PAY304353,P102494,SUB204975,2.97,2025-02-13 13:57:09.527205,study_reward
PAY304354,P101119,SUB204976,4.8,2025-02-13 14:24:40.491676,study_reward
PAY304355,P102450,SUB204977,3.85,2025-02-13 14:51:14.980486,study_reward
PAY304356,P100046,SUB204978,3.85,2025-02-13 16:49:05.723747,study_reward
PAY304357,P101068,SUB204979,3.04,2025-02-13 16:56:11.559144,study_reward
PAY304358,P102335,SUB204980,1.59,2025-02-13 17:21:30.231620,study_reward
PAY304359,P100569,SUB204981,0.67,2025-02-13 17:45:57.343327,study_reward
PAY304360,P101119,SUB204982,2.99,2025-02-13 18:24:40.491676,study_reward
PAY304361,P102378,SUB204983,0.74,2025-02-13 18:25:13.221065,study_reward
PAY304362,P100677,SUB204984,5.58,2025-02-13 19:22:55.741697,study_reward
PAY304363,P102383,SUB204985,3.95,2025-02-13 19:39:08.885742,study_reward
PAY304364,P102651,SUB204986,1.92,2025-02-13 21:06:04.025262,study_reward
PAY304365,P101392,SUB204987,9.78,2025-02-13 21:20:53.183781,study_reward
PAY304366,P102669,SUB204988,1.52,2025-02-13 21:34:46.795358,study_reward
PAY304367,P102077,SUB204990,3.44,2025-02-14 01:08:12.559943,study_reward
PAY304368,P101287,SUB204991,0.82,2025-02-14 04:20:13.382039,study_reward
PAY304369,P102123,SUB204992,6.81,2025-02-14 05:24:29.632982,study_reward
PAY304370,P100022,SUB204993,2.7,2025-02-14 05:40:24.273709,study_reward
PAY304371,P100776,SUB204994,1.28,2025-02-14 05:48:27.405316,study_reward
PAY304372,P102123,SUB204996,2.25,2025-02-14 06:24:29.632982,study_reward
PAY304373,P100362,SUB204997,2.61,2025-02-14 06:53:54.856113,study_reward
PAY304374,P100896,SUB204998,1.23,2025-02-14 07:13:17.817717,study_reward
PAY304375,P100316,SUB204999,2.97,2025-02-14 09:28:01.896092,study_reward
PAY304376,P101877,SUB205000,1.99,2025-02-14 09:56:27.337980,study_reward
PAY304377,P101575,SUB205002,1.33,2025-02-14 12:33:18.073797,study_reward
PAY304378,P101420,SUB205003,1.32,2025-02-14 12:58:14.456381,study_reward
PAY304379,P102391,SUB205004,2.55,2025-02-14 13:30:21.363214,study_reward
PAY304380,P101782,SUB205005,2.56,2025-02-14 14:06:49.138317,study_reward
PAY304381,P100964,SUB205006,3.32,2025-02-14 14:52:57.606661,study_reward
PAY304382,P101767,SUB205007,6.57,2025-02-14 15:10:35.474564,study_reward
PAY304383,P101085,SUB205008,3.47,2025-02-14 15:54:35.272317,study_reward
PAY304384,P100018,SUB205010,1.77,2025-02-14 16:39:21.113261,study_reward
PAY304385,P101689,,5.0,2025-02-14 18:23:09.000000,loyalty_bonus
PAY304386,P102288,SUB205012,2.73,2025-02-14 18:39:30.237777,study_reward
PAY304387,P100595,SUB205013,3.05,2025-02-14 19:07:20.954872,study_reward
PAY304388,P102323,SUB205014,2.61,2025-02-14 20:18:29.084577,study_reward
PAY304389,P102409,SUB205016,6.05,2025-02-14 23:31:52.750822,study_reward
PAY304390,P100316,SUB205017,3.47,2025-02-15 00:28:01.896092,study_reward
PAY304391,P101420,SUB205018,3.95,2025-02-15 00:58:14.456381,study_reward
PAY304392,P100975,SUB205019,1.78,2025-02-15 01:35:17.896481,study_reward
PAY304393,P102148,SUB205020,2.75,2025-02-15 01:46:38.679953,study_reward
PAY304394,P100017,SUB205021,1.56,2025-02-15 01:54:00.520517,study_reward
PAY304395,P102651,SUB205022,1.9,2025-02-15 02:06:04.025262,study_reward
PAY304396,P102123,SUB205023,3.1,2025-02-15 02:24:29.632982,study_reward
PAY304397,P101378,SUB205024,1.17,2025-02-15 02:26:27.825286,study_reward
PAY304398,P101500,SUB205025,1.59,2025-02-15 03:17:07.397228,study_reward
PAY304399,P100282,SUB205026,1.29,2025-02-15 04:08:09.843237,study_reward
PAY304400,P100969,SUB205027,2.85,2025-02-15 04:30:26.102223,study_reward
PAY304401,P101503,SUB205028,1.83,2025-02-15 04:34:43.796299,study_reward
PAY304402,P101907,SUB205029,2.63,2025-02-15 04:50:00.715462,study_reward
PAY304403,P101405,SUB205030,3.85,2025-02-15 05:52:27.324575,study_reward
PAY304404,P101450,SUB205031,4.88,2025-02-15 05:55:00.918041,study_reward
PAY304405,P100041,SUB205033,4.36,2025-02-15 11:18:38.190832,study_reward
PAY304406,P102121,SUB205034,1.24,2025-02-15 11:36:51.306396,study_reward
PAY304407,P102050,SUB205036,0.8,2025-02-15 13:43:53.020731,study_reward
PAY304408,P100852,SUB205037,0.5,2025-02-15 13:50:38.024849,study_reward
PAY304409,P101357,SUB205038,2.51,2025-02-15 14:02:07.756860,study_reward
PAY304410,P100570,SUB205039,4.18,2025-02-15 14:29:40.642345,study_reward
PAY304411,P101381,SUB205040,1.74,2025-02-15 14:53:16.448738,study_reward
PAY304412,P100019,SUB205041,2.61,2025-02-15 16:15:00.452941,study_reward
PAY304413,P101232,SUB205043,2.56,2025-02-15 18:11:30.147814,study_reward
PAY304414,P100975,SUB205044,5.65,2025-02-15 18:35:17.896481,study_reward
PAY304415,P101341,SUB205045,3.24,2025-02-15 19:44:19.571518,study_reward
PAY304416,P100921,SUB205046,4.22,2025-02-15 20:10:10.499396,study_reward
PAY304417,P101287,SUB205047,7.63,2025-02-15 21:20:13.382039,study_reward
PAY304418,P101009,SUB205048,0.77,2025-02-15 22:55:59.848673,study_reward
PAY304419,P102202,SUB205049,1.02,2025-02-15 23:27:38.306088,study_reward
PAY304420,P102494,SUB205050,1.78,2025-02-15 23:57:09.527205,study_reward
PAY304421,P100916,SUB205051,3.43,2025-02-16 00:22:47.687344,study_reward
PAY304422,P100784,SUB205052,1.52,2025-02-16 01:17:00.791259,study_reward
PAY304423,P102202,SUB205053,3.44,2025-02-16 03:27:38.306088,study_reward
PAY304424,P102031,,15.0,2025-02-16 03:34:50.000000,loyalty_bonus
PAY304425,P100783,SUB205054,2.14,2025-02-16 04:12:55.361612,study_reward
PAY304426,P102323,SUB205055,4.22,2025-02-16 04:18:29.084577,study_reward
PAY304427,P101987,SUB205056,5.45,2025-02-16 04:32:41.147465,study_reward
PAY304428,P101726,SUB205057,2.13,2025-02-16 04:51:16.589895,study_reward
PAY304429,P100643,SUB205058,2.96,2025-02-16 05:06:12.877962,study_reward
PAY304430,P101524,SUB205059,1.74,2025-02-16 05:19:18.289396,study_reward
PAY304431,P100677,SUB205060,4.64,2025-02-16 05:22:55.741697,study_reward
PAY304432,P101204,SUB205061,1.75,2025-02-16 05:49:53.254996,study_reward
PAY304433,P101009,SUB205062,4.88,2025-02-16 05:55:59.848673,study_reward
PAY304434,P100227,SUB205064,1.35,2025-02-16 07:19:21.027830,study_reward
PAY304435,P100743,SUB205065,1.58,2025-02-16 08:15:44.052427,study_reward
PAY304436,P102128,,5.0,2025-02-16 09:19:27.000000,loyalty_bonus
PAY304437,P102880,SUB205066,6.19,2025-02-16 09:49:08.291233,study_reward
PAY304438,P100282,SUB205067,1.89,2025-02-16 10:08:09.843237,study_reward
PAY304439,P100216,SUB205068,2.96,2025-02-16 10:55:53.862026,study_reward
PAY304440,P101137,SUB205069,0.5,2025-02-16 12:26:01.676522,study_reward
PAY304441,P101961,SUB205070,5.46,2025-02-16 13:20:33.317306,study_reward
PAY304442,P102199,SUB205071,5.46,2025-02-16 14:20:11.191399,study_reward
PAY304443,P101381,SUB205072,3.87,2025-02-16 16:53:16.448738,study_reward
PAY304444,P100362,SUB205073,2.82,2025-02-16 16:53:54.856113,study_reward
PAY304445,P102148,SUB205075,1.13,2025-02-16 17:46:38.679953,study_reward
PAY304446,P102572,SUB205076,1.14,2025-02-16 17:51:14.230357,study_reward
PAY304447,P101262,SUB205077,6.57,2025-02-16 18:35:16.844124,study_reward
PAY304448,P100854,SUB205079,2.11,2025-02-16 20:45:19.299129,study_reward
PAY304449,P102391,SUB205080,3.87,2025-02-16 21:30:21.363214,study_reward
PAY304450,P100978,SUB205081,3.79,2025-02-16 22:06:24.349101,study_reward
PAY304451,P102880,SUB205082,1.24,2025-02-16 23:49:08.291233,study_reward
PAY304452,P100019,SUB205083,5.22,2025-02-17 00:15:00.452941,study_reward
PAY304453,P102271,SUB205084,0.91,2025-02-17 01:34:12.201943,study_reward
PAY304454,P100916,SUB205085,3.82,2025-02-17 02:22:47.687344,study_reward
PAY304455,P100985,SUB205086,3.95,2025-02-17 02:58:53.608776,study_reward
PAY304456,P101450,SUB205087,1.56,2025-02-17 03:55:00.918041,study_reward
PAY304457,P100978,SUB205088,2.38,2025-02-17 04:06:24.349101,study_reward
PAY304458,P100282,SUB205089,1.89,2025-02-17 05:08:09.843237,study_reward
PAY304459,P102016,SUB205091,2.03,2025-02-17 07:09:33.608229,study_reward
PAY304460,P102293,SUB205092,1.99,2025-02-17 08:04:55.796259,study_reward
PAY304461,P102444,SUB205094,7.8,2025-02-17 11:09:14.900304,study_reward
PAY304462,P101524,SUB205095,2.11,2025-02-17 11:19:18.289396,study_reward
PAY304463,P100776,SUB205096,1.29,2025-02-17 11:48:27.405316,study_reward
PAY304464,P100578,SUB205097,2.6,2025-02-17 11:57:17.465319,study_reward
PAY304465,P101690,SUB205098,1.76,2025-02-17 12:53:19.391737,study_reward
PAY304466,P102449,SUB205099,4.57,2025-02-17 13:37:20.068947,study_reward
PAY304467,P100066,SUB205100,5.67,2025-02-17 13:58:33.438206,study_reward
PAY304468,P100362,SUB205101,4.91,2025-02-17 15:53:54.856113,study_reward
PAY304469,P102302,SUB205102,3.85,2025-02-17 17:35:25.795009,study_reward
PAY304470,P100915,SUB205104,3.21,2025-02-17 18:03:29.491873,study_reward
PAY304471,P102133,SUB205105,3.1,2025-02-17 20:09:51.450690,study_reward
PAY304472,P102495,SUB205106,2.54,2025-02-17 20:57:44.555514,study_reward
PAY304473,P101524,SUB205107,4.57,2025-02-17 23:19:18.289396,study_reward
PAY304474,P100578,SUB205108,2.91,2025-02-18 02:57:17.465319,study_reward
PAY304475,P102343,SUB205109,3.64,2025-02-18 03:01:04.942488,study_reward
PAY304476,P102123,SUB205112,2.48,2025-02-18 04:24:29.632982,study_reward
PAY304477,P100608,SUB205114,0.77,2025-02-18 07:20:19.594766,study_reward
PAY304478,P102605,SUB205117,2.11,2025-02-18 09:36:10.018316,study_reward
PAY304479,P101381,SUB205118,2.26,2025-02-18 09:53:16.448738,study_reward
PAY304480,P102987,SUB205119,6.67,2025-02-18 10:14:11.706602,study_reward
PAY304481,P102456,SUB205120,3.1,2025-02-18 10:19:20.246111,study_reward
PAY304482,P100746,SUB205121,2.54,2025-02-18 11:03:09.694094,study_reward
PAY304483,P100060,SUB205122,4.18,2025-02-18 12:11:21.821649,study_reward
PAY304484,P100180,SUB205123,4.57,2025-02-18 12:28:15.560223,study_reward
PAY304485,P102651,SUB205124,1.96,2025-02-18 13:06:04.025262,study_reward
PAY304486,P101762,,5.0,2025-02-18 14:43:12.000000,loyalty_bonus
PAY304487,P102305,SUB205125,1.46,2025-02-18 15:09:43.497985,study_reward
PAY304488,P100316,SUB205126,1.33,2025-02-18 15:28:01.896092,study_reward
PAY304489,P100743,SUB205127,1.23,2025-02-18 18:15:44.052427,study_reward
PAY304490,P101703,SUB205128,2.54,2025-02-18 18:18:16.159889,study_reward
PAY304491,P100175,SUB205129,2.25,2025-02-18 18:21:41.742141,study_reward
PAY304492,P100275,SUB205130,4.46,2025-02-18 18:29:08.604344,study_reward
PAY304493,P100570,SUB205131,0.64,2025-02-18 20:29:40.642345,study_reward
PAY304494,P100095,SUB205132,1.77,2025-02-18 20:40:18.129546,study_reward
PAY304495,P102458,SUB205133,0.64,2025-02-18 21:02:23.947582,study_reward
PAY304496,P102009,SUB205134,2.11,2025-02-18 22:43:53.776970,study_reward
PAY304497,P102564,SUB205135,1.66,2025-02-18 22:51:16.753826,study_reward
PAY304498,P100605,SUB205136,4.49,2025-02-18 23:45:51.735127,study_reward
PAY304499,P100848,SUB205137,2.06,2025-02-19 02:09:24.712006,study_reward
PAY304500,P100097,SUB205138,1.32,2025-02-19 02:37:53.168597,study_reward
PAY304501,P101068,SUB205139,0.44,2025-02-19 02:56:11.559144,study_reward
PAY304502,P100147,SUB205140,6.16,2025-02-19 03:00:12.565852,study_reward
PAY304503,P102123,SUB205143,1.78,2025-02-19 04:24:29.632982,study_reward
PAY304504,P101290,SUB205144,2.75,2025-02-19 05:37:46.861222,study_reward
PAY304505,P101274,SUB205145,1.52,2025-02-19 06:45:43.688225,study_reward
PAY304506,P102458,SUB205146,2.25,2025-02-19 07:02:23.947582,study_reward
PAY304507,P102338,SUB205147,1.76,2025-02-19 08:21:41.297043,study_reward
PAY304508,P102298,SUB205148,2.27,2025-02-19 08:56:05.564878,study_reward
PAY304509,P100623,SUB205149,1.35,2025-02-19 09:18:31.151940,study_reward
PAY304510,P102077,SUB205150,2.64,2025-02-19 11:08:12.559943,study_reward
PAY304511,P101181,SUB205151,1.78,2025-02-19 13:20:38.307143,study_reward
PAY304512,P100316,SUB205152,1.23,2025-02-19 14:28:01.896092,study_reward
PAY304513,P100268,SUB205154,2.07,2025-02-19 15:59:15.040584,study_reward
PAY304514,P102067,SUB205155,2.37,2025-02-19 17:18:42.798694,study_reward
PAY304515,P102063,SUB205156,2.6,2025-02-19 18:59:49.030399,study_reward
PAY304516,P100457,SUB205157,2.64,2025-02-19 19:28:36.542503,study_reward
PAY304517,P101872,SUB205159,4.12,2025-02-19 21:00:40.970375,study_reward
PAY304518,P100595,SUB205160,2.03,2025-02-19 22:07:20.954872,study_reward
PAY304519,P102458,SUB205161,4.91,2025-02-20 00:02:23.947582,study_reward
PAY304520,P101287,SUB205162,5.22,2025-02-20 00:20:13.382039,study_reward
PAY304521,P102338,SUB205163,3.85,2025-02-20 00:21:41.297043,study_reward
PAY304522,P101501,SUB205164,6.95,2025-02-20 01:15:49.602141,study_reward
PAY304523,P102051,SUB205165,5.29,2025-02-20 02:12:17.029176,study_reward
PAY304524,P102335,SUB205166,1.21,2025-02-20 02:21:30.231620,study_reward
PAY304525,P100362,SUB205167,2.7,2025-02-20 02:53:54.856113,study_reward
PAY304526,P100985,SUB205168,2.55,2025-02-20 02:58:53.608776,study_reward
PAY304527,P101961,SUB205169,2.08,2025-02-20 03:20:33.317306,study_reward
PAY304528,P100857,SUB205172,2.77,2025-02-20 07:01:11.724319,study_reward
PAY304529,P100019,SUB205174,0.91,2025-02-20 08:15:00.452941,study_reward
PAY304530,P100386,SUB205175,9.33,2025-02-20 09:52:24.198265,study_reward
PAY304531,P101485,SUB205176,0.77,2025-02-20 10:52:57.389523,study_reward
