event_id,participant_id,event_type,event_timestamp
EVT421128,P102261,browse_studies,2025-03-22 22:33:57.365190
EVT421129,P101303,login,2025-03-22 22:43:36.779653
EVT421130,P102405,login,2025-03-22 22:59:57.212828
EVT421131,P100030,browse_studies,2025-03-23 00:00:16.327858
EVT421132,P102293,login,2025-03-23 00:04:55.796259
EVT421133,P102458,app_open,2025-03-23 00:05:52.583177
EVT421134,P101703,login,2025-03-23 01:06:35.449935
EVT421135,P101938,app_open,2025-03-23 01:08:57.325254
EVT421136,P102496,browse_studies,2025-03-23 01:13:41.418537
EVT421137,P100968,browse_studies,2025-03-23 01:30:03.558430
EVT421138,P101092,browse_studies,2025-03-23 01:31:56.880370
EVT421139,P101575,browse_studies,2025-03-23 01:48:41.187244
EVT421140,P100510,browse_studies,2025-03-23 01:48:42.772820
EVT421141,P102148,login,2025-03-23 01:49:10.549266
EVT421142,P100787,login,2025-03-23 02:00:38.604191
EVT421143,P100781,login,2025-03-23 02:00:47.404706
EVT421144,P100125,login,2025-03-23 02:02:36.748826
EVT421145,P100854,browse_studies,2025-03-23 02:04:02.342639
EVT421146,P102361,login,2025-03-23 02:17:02.983704
EVT421147,P101381,app_open,2025-03-23 02:17:43.807513
EVT421148,P102575,app_open,2025-03-23 02:27:51.279547
EVT421149,P101987,login,2025-03-23 02:32:41.147465
EVT421150,P102746,app_open,2025-03-23 02:59:12.878547
EVT421151,P100781,browse_studies,2025-03-23 03:41:01.788848
EVT421152,P102458,app_open,2025-03-23 03:41:09.369338
EVT421153,P101763,browse_studies,2025-03-23 03:41:44.037781
EVT421154,P101210,notification_click,2025-03-23 03:43:28.746551
EVT421155,P101267,login,2025-03-23 03:58:03.779730
EVT421156,P102828,login,2025-03-23 04:39:27.417534
EVT421157,P102291,browse_studies,2025-03-23 04:48:05.562422
EVT421158,P102458,app_open,2025-03-23 05:05:50.334040
EVT421159,P102474,app_open,2025-03-23 05:25:17.987000
EVT421160,P102496,login,2025-03-23 05:29:27.262184
EVT421161,P101109,app_open,2025-03-23 06:12:13.185934
EVT421162,P100787,app_open,2025-03-23 06:17:45.655390
EVT421163,P102278,login,2025-03-23 06:31:56.104315
EVT421164,P101421,app_open,2025-03-23 06:39:31.732088
EVT421165,P101872,login,2025-03-23 07:00:40.970375
EVT421166,P101850,login,2025-03-23 07:06:35.612245
EVT421167,P100039,login,2025-03-23 07:12:03.883145
EVT421168,P101568,login,2025-03-23 07:47:24.187824
EVT421169,P102332,login,2025-03-23 08:14:06.740867
EVT421170,P101210,login,2025-03-23 08:14:16.331687
EVT421171,P101182,login,2025-03-23 08:15:28.414315
EVT421172,P100854,login,2025-03-23 08:45:19.299129
EVT421173,P102291,login,2025-03-23 08:53:19.688739
EVT421174,P101408,login,2025-03-23 09:49:40.135546
EVT421175,P101965,login,2025-03-23 09:50:23.121575
EVT421176,P101690,login,2025-03-23 10:03:18.006997
EVT421177,P100357,notification_click,2025-03-23 10:36:29.810510
EVT421178,P100854,login,2025-03-23 10:39:13.135900
EVT421179,P101726,login,2025-03-23 10:43:46.406718
EVT421180,P101341,browse_studies,2025-03-23 10:49:56.386880
EVT421181,P102629,login,2025-03-23 10:54:40.895013
EVT421182,P102265,browse_studies,2025-03-23 10:54:50.793151
EVT421183,P100047,login,2025-03-23 11:00:17.547377
EVT421184,P100125,notification_click,2025-03-23 11:03:52.409262
EVT421185,P102452,login,2025-03-23 11:45:19.129728
EVT421186,P101850,login,2025-03-23 11:48:19.394174
EVT421187,P102629,app_open,2025-03-23 11:52:28.847415
EVT421188,P101690,login,2025-03-23 11:53:19.391737
EVT421189,P101987,login,2025-03-23 12:04:20.057370
EVT421190,P100346,login,2025-03-23 12:06:32.206869
EVT421191,P100496,browse_studies,2025-03-23 12:26:41.303181
EVT421192,P101114,login,2025-03-23 12:36:43.140210
EVT421193,P101640,login,2025-03-23 13:19:14.845302
EVT421194,P101210,login,2025-03-23 13:20:54.079800
EVT421195,P102352,app_open,2025-03-23 13:30:02.736183
EVT421196,P101268,browse_studies,2025-03-23 13:32:09.970399
EVT421197,P102255,app_open,2025-03-23 13:50:45.595305
EVT421198,P101872,browse_studies,2025-03-23 14:02:16.988217
EVT421199,P101896,login,2025-03-23 14:02:29.420285
EVT421200,P101408,app_open,2025-03-23 14:06:43.130732
EVT421201,P100423,login,2025-03-23 14:24:11.459302
EVT421202,P101268,app_open,2025-03-23 15:06:08.428135
EVT421203,P101210,login,2025-03-23 15:06:23.808663
EVT421204,P101268,login,2025-03-23 15:07:02.322729
EVT421205,P100423,browse_studies,2025-03-23 15:10:54.676961
EVT421206,P102161,app_open,2025-03-23 15:12:59.098737
EVT421207,P101267,login,2025-03-23 15:15:58.112595
EVT421208,P101896,browse_studies,2025-03-23 15:52:00.104122
EVT421209,P101832,notification_click,2025-03-23 15:52:17.724217
EVT421210,P100169,login,2025-03-23 16:05:41.344291
EVT421211,P102051,browse_studies,2025-03-23 16:13:05.205434
EVT421212,P100451,login,2025-03-23 16:26:34.801007
EVT421213,P102051,login,2025-03-23 16:33:35.643152
EVT421214,P100756,login,2025-03-23 16:36:50.779022
EVT421215,P100346,login,2025-03-23 16:52:03.466750
EVT421216,P100357,login,2025-03-23 17:03:36.988540
EVT421217,P102458,app_open,2025-03-23 17:07:39.534856
EVT421218,P100949,login,2025-03-23 17:43:08.289352
EVT421219,P102585,login,2025-03-23 17:47:28.975633
EVT421220,P101443,login,2025-03-23 18:06:11.525388
EVT421221,P102746,login,2025-03-23 18:10:53.711075
EVT421222,P101930,notification_click,2025-03-23 18:20:22.687675
EVT421223,P101726,login,2025-03-23 18:51:16.589895
EVT421224,P102629,login,2025-03-23 19:15:56.408147
EVT421225,P102496,login,2025-03-23 19:31:11.895022
EVT421226,P101656,app_open,2025-03-23 19:46:09.525703
EVT421227,P101568,notification_click,2025-03-23 20:09:48.828921
EVT421228,P102441,login,2025-03-23 20:19:35.355589
EVT421229,P102414,app_open,2025-03-23 20:31:05.723885
EVT421230,P100019,app_open,2025-03-23 21:03:55.515562
EVT421231,P101832,login,2025-03-23 21:27:46.829133
EVT421232,P102275,login,2025-03-23 21:28:49.004373
EVT421233,P101763,app_open,2025-03-23 21:37:20.773494
EVT421234,P100662,login,2025-03-23 21:47:39.201478
EVT421235,P102617,login,2025-03-23 22:07:15.276924
EVT421236,P102399,notification_click,2025-03-23 22:12:48.040398
EVT421237,P101267,login,2025-03-23 22:42:56.695762
EVT421238,P101086,profile_update,2025-03-23 22:49:45.092207
EVT421239,P101930,login,2025-03-23 22:57:52.724422
EVT421240,P102352,app_open,2025-03-23 23:02:41.673786
EVT421241,P100357,browse_studies,2025-03-23 23:22:54.822608
EVT421242,P101675,notification_click,2025-03-23 23:38:15.629963
EVT421243,P101640,browse_studies,2025-03-23 23:53:14.414480
EVT421244,P101965,login,2025-03-23 23:59:58.558036
EVT421245,P102391,browse_studies,2025-03-24 00:08:48.652992
EVT421246,P101181,login,2025-03-24 00:20:38.307143
EVT421247,P102452,browse_studies,2025-03-24 00:31:10.212929
EVT421248,P101443,login,2025-03-24 00:33:50.146842
EVT421249,P100659,login,2025-03-24 00:44:23.297952
EVT421250,P101092,login,2025-03-24 00:50:22.314022
EVT421251,P102385,login,2025-03-24 01:07:40.487169
EVT421252,P101605,app_open,2025-03-24 01:36:30.058087
EVT421253,P101408,login,2025-03-24 01:45:23.794895
EVT421254,P101605,login,2025-03-24 01:55:21.216707
EVT421255,P100019,login,2025-03-24 02:23:52.380658
EVT421256,P101545,login,2025-03-24 02:26:07.173118
EVT421257,P102275,browse_studies,2025-03-24 03:05:00.648089
EVT421258,P102495,app_open,2025-03-24 03:41:09.545542
EVT421259,P102391,browse_studies,2025-03-24 03:57:00.293675
EVT421260,P101640,browse_studies,2025-03-24 03:59:29.163201
EVT421261,P100451,login,2025-03-24 04:23:00.521849
EVT421262,P102496,login,2025-03-24 04:31:11.895022
EVT421263,P101408,login,2025-03-24 04:49:40.135546
EVT421264,P101782,browse_studies,2025-03-24 05:04:12.635396
EVT421265,P102148,notification_click,2025-03-24 05:09:55.314578
EVT421266,P102291,profile_update,2025-03-24 05:15:05.741264
EVT421267,P100791,app_open,2025-03-24 05:27:45.850953
EVT421268,P101575,login,2025-03-24 05:33:18.073797
EVT421269,P102265,login,2025-03-24 05:35:23.351474
EVT421270,P101907,app_open,2025-03-24 06:26:33.716809
EVT421271,P102496,app_open,2025-03-24 06:30:57.406582
EVT421272,P102629,login,2025-03-24 06:39:31.752190
EVT421273,P101381,notification_click,2025-03-24 06:39:33.210802
EVT421274,P100229,login,2025-03-24 06:56:16.508585
EVT421275,P101568,browse_studies,2025-03-24 07:04:28.458930
EVT421276,P101987,profile_update,2025-03-24 07:12:43.179329
EVT421277,P102828,notification_click,2025-03-24 07:13:50.450730
EVT421278,P102452,notification_click,2025-03-24 07:14:17.898966
EVT421279,P102275,login,2025-03-24 07:27:58.543003
EVT421280,P102265,login,2025-03-24 08:09:20.027881
EVT421281,P100019,login,2025-03-24 08:15:00.452941
EVT421282,P100169,app_open,2025-03-24 08:20:04.936245
EVT421283,P102302,login,2025-03-24 08:35:25.795009
EVT421284,P101542,browse_studies,2025-03-24 09:20:30.931936
EVT421285,P100046,app_open,2025-03-24 09:24:12.448995
EVT421286,P102332,login,2025-03-24 11:02:01.917591
EVT421287,P100169,notification_click,2025-03-24 11:05:16.276144
EVT421288,P102161,login,2025-03-24 11:07:23.791652
EVT421289,P100816,browse_studies,2025-03-24 11:26:54.465365
EVT421290,P101114,browse_studies,2025-03-24 11:34:18.338201
EVT421291,P102263,app_open,2025-03-24 11:36:30.048952
EVT421292,P100949,login,2025-03-24 11:40:05.855202
EVT421293,P102464,browse_studies,2025-03-24 11:44:13.709767
EVT421294,P101068,login,2025-03-24 11:46:46.324337
EVT421295,P101290,app_open,2025-03-24 11:50:23.933865
EVT421296,P101292,app_open,2025-03-24 11:50:35.779480
EVT421297,P102265,login,2025-03-24 11:54:27.820647
EVT421298,P101420,login,2025-03-24 11:58:14.456381
EVT421299,P102458,login,2025-03-24 12:02:23.947582
EVT421300,P101782,browse_studies,2025-03-24 12:12:18.161343
EVT421301,P102245,login,2025-03-24 12:19:20.610628
EVT421302,P100756,login,2025-03-24 12:19:32.374951
EVT421303,P101119,login,2025-03-24 12:24:40.491676
EVT421304,P102265,browse_studies,2025-03-24 12:29:21.149854
EVT421305,P102617,login,2025-03-24 12:39:45.604805
EVT421306,P101443,login,2025-03-24 12:46:55.327800
EVT421307,P102496,browse_studies,2025-03-24 13:09:11.164579
EVT421308,P100756,browse_studies,2025-03-24 13:54:28.563257
EVT421309,P101930,login,2025-03-24 13:54:52.128710
EVT421310,P102622,notification_click,2025-03-24 14:05:56.174408
EVT421311,P100781,login,2025-03-24 14:30:31.298808
EVT421312,P102265,browse_studies,2025-03-24 15:15:12.201461
EVT421313,P101703,login,2025-03-24 15:18:16.159889
EVT421314,P101428,notification_click,2025-03-24 15:35:01.433222
EVT421315,P102723,app_open,2025-03-24 15:39:43.653041
EVT421316,P100816,profile_update,2025-03-24 15:51:13.737858
EVT421317,P102723,profile_update,2025-03-24 15:53:18.565165
EVT421318,P102245,browse_studies,2025-03-24 16:39:25.564504
EVT421319,P101763,app_open,2025-03-24 17:11:14.838005
EVT421320,P101237,login,2025-03-24 17:28:47.865013
EVT421321,P101907,login,2025-03-24 17:50:00.715462
EVT421322,P100969,browse_studies,2025-03-24 17:51:11.139512
EVT421323,P101930,app_open,2025-03-24 17:53:25.748362
EVT421324,P102622,login,2025-03-24 17:54:06.818942
EVT421325,P102412,login,2025-03-24 18:07:34.069164
EVT421326,P102723,login,2025-03-24 18:34:30.306036
EVT421327,P101575,app_open,2025-03-24 18:43:22.059750
EVT421328,P102291,browse_studies,2025-03-24 18:47:56.222569
EVT421329,P100019,browse_studies,2025-03-24 19:08:42.466632
EVT421330,P100816,app_open,2025-03-24 19:44:04.663461
EVT421331,P101182,browse_studies,2025-03-24 19:51:27.275984
EVT421332,P100949,app_open,2025-03-24 20:10:56.797546
EVT421333,P102828,login,2025-03-24 20:24:10.183502
EVT421334,P100496,login,2025-03-24 20:29:05.788573
EVT421335,P102723,browse_studies,2025-03-24 20:32:10.824492
EVT421336,P102391,app_open,2025-03-24 20:36:36.370961
EVT421337,P100047,login,2025-03-24 20:52:29.155675
EVT421338,P100949,browse_studies,2025-03-24 20:52:56.291163
EVT421339,P101268,login,2025-03-24 21:06:37.951463
EVT421340,P101408,app_open,2025-03-24 21:08:25.046992
EVT421341,P100816,browse_studies,2025-03-24 21:18:01.697623
EVT421342,P101675,app_open,2025-03-24 21:27:51.986967
EVT421343,P102265,login,2025-03-24 21:35:23.351474
EVT421344,P101907,browse_studies,2025-03-24 22:06:01.217575
EVT421345,P102746,login,2025-03-24 22:16:57.919555
EVT421346,P100781,login,2025-03-24 22:25:01.541472
EVT421347,P101930,login,2025-03-24 22:39:43.430327
EVT421348,P102332,app_open,2025-03-24 22:40:06.878097
EVT421349,P100816,login,2025-03-24 22:57:23.354327
EVT421350,P100019,login,2025-03-24 23:10:43.382158
EVT421351,P100402,login,2025-03-24 23:38:09.232850
EVT421352,P101726,profile_update,2025-03-24 23:47:49.903487
EVT421353,P100046,login,2025-03-24 23:49:05.723747
EVT421354,P100019,login,2025-03-24 23:59:21.496650
EVT421355,P102585,browse_studies,2025-03-25 00:00:41.165012
EVT421356,P102291,notification_click,2025-03-25 00:14:31.802501
EVT421357,P102495,browse_studies,2025-03-25 01:12:06.461118
EVT421358,P102009,browse_studies,2025-03-25 01:14:38.919609
EVT421359,P100359,login,2025-03-25 01:34:55.070881
EVT421360,P101394,app_open,2025-03-25 01:35:35.238256
EVT421361,P102454,login,2025-03-25 01:35:40.563368
EVT421362,P100423,login,2025-03-25 01:37:36.167683
EVT421363,P101542,app_open,2025-03-25 01:38:07.438811
EVT421364,P100496,login,2025-03-25 02:02:32.941144
EVT421365,P100125,app_open,2025-03-25 02:02:53.741136
EVT421366,P101618,login,2025-03-25 02:20:31.355485
EVT421367,P102391,login,2025-03-25 02:30:21.363214
EVT421368,P102496,login,2025-03-25 02:31:11.895022
EVT421369,P102585,login,2025-03-25 02:50:01.453301
EVT421370,P101690,login,2025-03-25 02:53:19.391737
EVT421371,P101987,login,2025-03-25 02:53:57.234699
EVT421372,P101646,profile_update,2025-03-25 03:06:31.085350
EVT421373,P101782,login,2025-03-25 03:06:49.138317
EVT421374,P102496,app_open,2025-03-25 03:10:06.325572
EVT421375,P101759,login,2025-03-25 03:18:01.651135
EVT421376,P102458,browse_studies,2025-03-25 03:20:54.511521
EVT421377,P102585,login,2025-03-25 03:27:36.548921
EVT421378,P100969,notification_click,2025-03-25 03:54:20.748881
EVT421379,P101420,notification_click,2025-03-25 03:55:47.502631
EVT421380,P101605,login,2025-03-25 04:11:46.759827
EVT421381,P102585,login,2025-03-25 04:14:45.405803
EVT421382,P102454,notification_click,2025-03-25 04:32:39.446728
EVT421383,P101759,login,2025-03-25 04:41:23.285548
EVT421384,P102797,app_open,2025-03-25 04:42:06.182053
EVT421385,P101896,login,2025-03-25 05:02:29.420285
EVT421386,P102496,browse_studies,2025-03-25 05:11:05.547663
EVT421387,P101420,login,2025-03-25 05:19:10.707140
EVT421388,P101699,login,2025-03-25 05:23:13.548796
EVT421389,P101930,browse_studies,2025-03-25 05:25:49.546870
EVT421390,P102828,app_open,2025-03-25 05:42:06.112872
EVT421391,P102617,app_open,2025-03-25 05:51:24.649126
EVT421392,P101595,login,2025-03-25 06:09:05.501767
EVT421393,P102585,login,2025-03-25 06:14:45.405803
EVT421394,P101341,app_open,2025-03-25 06:19:06.737317
EVT421395,P102664,login,2025-03-25 06:36:07.909795
EVT421396,P100146,login,2025-03-25 06:39:39.604935
EVT421397,P101292,login,2025-03-25 06:41:52.455912
EVT421398,P102622,app_open,2025-03-25 06:46:54.389152
EVT421399,P101068,login,2025-03-25 06:56:11.559144
EVT421400,P102496,login,2025-03-25 07:07:56.605956
EVT421401,P102797,login,2025-03-25 07:18:46.095698
EVT421402,P101690,app_open,2025-03-25 07:18:56.266167
EVT421403,P101267,app_open,2025-03-25 07:29:55.982959
EVT421404,P102265,login,2025-03-25 07:37:46.382086
EVT421405,P102161,app_open,2025-03-25 07:41:26.585651
EVT421406,P100229,login,2025-03-25 08:05:48.975219
EVT421407,P101729,browse_studies,2025-03-25 09:02:12.257601
EVT421408,P100791,notification_click,2025-03-25 09:03:25.848301
EVT421409,P101086,browse_studies,2025-03-25 09:12:47.477363
EVT421410,P102405,notification_click,2025-03-25 09:23:27.633128
EVT421411,P101114,app_open,2025-03-25 09:38:44.722390
EVT421412,P102291,login,2025-03-25 09:53:19.688739
EVT421413,P101987,browse_studies,2025-03-25 10:31:12.089279
EVT421414,P101782,browse_studies,2025-03-25 10:54:57.433335
EVT421415,P101965,profile_update,2025-03-25 11:11:06.017328
EVT421416,P101907,profile_update,2025-03-25 11:19:20.701231
EVT421417,P101930,app_open,2025-03-25 11:52:12.727884
EVT421418,P102629,login,2025-03-25 11:54:40.895013
EVT421419,P101578,login,2025-03-25 12:09:46.672530
EVT421420,P100969,login,2025-03-25 12:30:26.102223
EVT421421,P100496,browse_studies,2025-03-25 12:36:30.157424
EVT421422,P100968,app_open,2025-03-25 12:57:28.752647
EVT421423,P102343,app_open,2025-03-25 13:07:53.424537
EVT421424,P102746,login,2025-03-25 13:46:50.660450
EVT421425,P100229,browse_studies,2025-03-25 13:47:02.752893
EVT421426,P100357,app_open,2025-03-25 13:51:01.131297
EVT421427,P102255,login,2025-03-25 13:51:21.126576
EVT421428,P101290,login,2025-03-25 13:52:28.744884
EVT421429,P101292,login,2025-03-25 13:57:26.842942
EVT421430,P100791,login,2025-03-25 14:03:00.371276
EVT421431,P101782,login,2025-03-25 14:06:49.138317
EVT421432,P100968,login,2025-03-25 14:15:34.645273
EVT421433,P102255,app_open,2025-03-25 14:34:19.472208
EVT421434,P101290,login,2025-03-25 14:37:46.861222
EVT421435,P101394,login,2025-03-25 14:39:44.216382
EVT421436,P101421,login,2025-03-25 14:47:57.016137
EVT421437,P101450,login,2025-03-25 14:48:33.033514
EVT421438,P101896,app_open,2025-03-25 14:57:31.143031
EVT421439,P101542,login,2025-03-25 15:00:16.430936
EVT421440,P102263,browse_studies,2025-03-25 15:32:36.820365
EVT421441,P102261,login,2025-03-25 15:37:33.100940
EVT421442,P102009,profile_update,2025-03-25 15:40:13.353393
EVT421443,P101292,login,2025-03-25 15:41:52.455912
EVT421444,P102332,notification_click,2025-03-25 15:49:26.995082
EVT421445,P100791,login,2025-03-25 16:03:00.371276
EVT421446,P101759,login,2025-03-25 16:31:07.560431
EVT421447,P101850,app_open,2025-03-25 16:53:52.949359
EVT421448,P101930,login,2025-03-25 16:57:52.724422
EVT421449,P101872,login,2025-03-25 17:00:40.970375
EVT421450,P102585,notification_click,2025-03-25 17:02:16.630244
EVT421451,P101782,login,2025-03-25 17:06:49.138317
EVT421452,P100327,app_open,2025-03-25 17:15:47.674559
EVT421453,P100816,profile_update,2025-03-25 17:35:44.190401
EVT421454,P102275,login,2025-03-25 17:46:48.408746
EVT421455,P101763,login,2025-03-25 18:24:43.935464
EVT421456,P102496,app_open,2025-03-25 18:24:54.056382
EVT421457,P100046,app_open,2025-03-25 18:45:02.675941
EVT421458,P102746,notification_click,2025-03-25 19:05:19.585730
EVT421459,P102275,browse_studies,2025-03-25 19:19:06.422039
EVT421460,P102132,browse_studies,2025-03-25 19:26:40.850614
EVT421461,P100413,browse_studies,2025-03-25 19:36:49.111395
EVT421462,P102148,login,2025-03-25 19:46:38.679953
EVT421463,P101394,login,2025-03-25 20:14:18.410828
EVT421464,P100350,login,2025-03-25 20:42:46.683450
EVT421465,P102261,login,2025-03-25 20:45:51.335271
EVT421466,P102361,login,2025-03-25 21:00:09.196912
EVT421467,P101832,login,2025-03-25 21:35:53.900404
EVT421468,P102265,browse_studies,2025-03-25 21:42:33.750810
EVT421469,P100569,login,2025-03-25 21:45:57.343327
EVT421470,P102685,browse_studies,2025-03-25 22:19:55.477062
EVT421471,P100756,notification_click,2025-03-25 22:28:42.416564
EVT421472,P102328,browse_studies,2025-03-25 22:33:08.240745
EVT421473,P100359,browse_studies,2025-03-25 22:50:03.915094
EVT421474,P101690,browse_studies,2025-03-25 22:51:04.161025
EVT421475,P101699,browse_studies,2025-03-25 22:54:06.711440
EVT421476,P102302,login,2025-03-25 23:06:44.075357
EVT421477,P100081,login,2025-03-25 23:15:58.950372
EVT421478,P101643,app_open,2025-03-25 23:21:59.411860
